Command sent time(UTC),Measurement received time (UTC),Device,Device time (UTC),Particulate measurement,Connected OpenHAP units
2021-06-24 14:27:34,2021-06-24 14:27:40,40:f5:20:5b:21:cc,2036-02-06 06:28:16,419.450012,20
2021-06-24 14:27:34,2021-06-24 14:27:40,40:f5:20:5b:20:c4,2021-06-24 14:27:34,380.900024,20
2021-06-24 14:27:34,2021-06-24 14:27:40,40:f5:20:5b:21:00,2021-06-24 14:27:35,472.799988,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:20:f4,2021-06-24 14:27:35,440.200012,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:20:ec,2021-06-24 14:27:35,384.349976,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:21:d8,2021-06-24 14:27:35,368.099976,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:21:94,2021-06-24 14:27:35,432.950012,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:21:8c,2021-06-24 14:27:34,390.049988,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:21:d0,2021-06-24 14:27:34,356.950012,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:20:e0,2021-06-24 14:27:34,384.799988,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:20:d8,2021-06-24 14:27:35,357.25,20
2021-06-24 14:27:34,2021-06-24 14:27:41,40:f5:20:5b:20:dc,2021-06-24 14:27:35,424.299988,20
2021-06-24 14:27:34,2021-06-24 14:27:42,40:f5:20:5b:21:9c,2021-06-24 14:27:35,412.700012,20
2021-06-24 14:27:34,2021-06-24 14:27:42,40:f5:20:5b:20:e4,2021-06-24 14:27:35,428.049988,20
2021-06-24 14:27:34,2021-06-24 14:27:44,40:f5:20:5b:21:74,2021-06-24 14:27:35,407.0,20
2021-06-24 14:27:34,2021-06-24 14:27:44,40:f5:20:5b:20:c0,2021-06-24 14:27:34,416.850006,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:21:c8,2021-06-24 14:27:43,386.899994,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:20:ec,2021-06-24 14:27:43,382.0,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:20:c4,2021-06-24 14:27:42,380.599976,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:20:dc,2021-06-24 14:27:43,419.0,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:20:e4,2021-06-24 14:27:43,431.099976,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:20:f4,2021-06-24 14:27:43,436.0,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:20:c0,2021-06-24 14:27:43,414.100006,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:21:9c,2021-06-24 14:27:43,409.799988,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:21:d8,2021-06-24 14:27:43,367.549988,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:21:cc,2036-02-06 06:28:16,418.850006,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:21:8c,2021-06-24 14:27:43,389.049988,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:21:74,2021-06-24 14:27:43,403.049988,20
2021-06-24 14:27:42,2021-06-24 14:27:48,40:f5:20:5b:21:d0,2021-06-24 14:27:42,353.299988,20
2021-06-24 14:27:42,2021-06-24 14:27:49,40:f5:20:5b:20:e0,2021-06-24 14:27:42,379.5,20
2021-06-24 14:27:42,2021-06-24 14:27:49,40:f5:20:5b:20:d8,2021-06-24 14:27:43,356.5,20
2021-06-24 14:27:42,2021-06-24 14:27:49,40:f5:20:5b:21:94,2021-06-24 14:27:43,433.200012,20
2021-06-24 14:27:42,2021-06-24 14:27:49,40:f5:20:5b:20:e8,2021-06-24 14:27:43,426.149994,20
2021-06-24 14:27:42,2021-06-24 14:27:49,40:f5:20:5b:21:00,2021-06-24 14:27:43,474.399994,20
2021-06-24 14:27:42,2021-06-24 14:27:49,40:f5:20:5b:20:bc,2021-06-24 14:27:43,416.5,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:20:dc,2021-06-24 14:27:51,415.650024,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:20:e4,2021-06-24 14:27:51,428.950012,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:20:f4,2021-06-24 14:27:51,432.650024,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:20:c0,2021-06-24 14:27:51,415.0,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:21:9c,2021-06-24 14:27:51,409.100006,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:21:d8,2021-06-24 14:27:51,366.149994,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:21:cc,2036-02-06 06:28:16,418.25,20
2021-06-24 14:27:50,2021-06-24 14:27:56,40:f5:20:5b:21:8c,2021-06-24 14:27:51,387.299988,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:21:74,2021-06-24 14:27:51,401.150024,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:21:d0,2021-06-24 14:27:50,349.649994,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:20:e0,2021-06-24 14:27:50,377.950012,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:20:d8,2021-06-24 14:27:51,355.450012,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:21:94,2021-06-24 14:27:51,431.799988,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:20:e8,2021-06-24 14:27:51,426.299988,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:21:00,2021-06-24 14:27:51,471.5,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:20:bc,2021-06-24 14:27:51,414.950012,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:20:ec,2021-06-24 14:27:51,381.399994,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:21:c8,2021-06-24 14:27:51,382.100006,20
2021-06-24 14:27:50,2021-06-24 14:27:57,40:f5:20:5b:20:c4,2021-06-24 14:27:51,381.150024,20
2021-06-24 14:27:58,2021-06-24 14:28:04,40:f5:20:5b:21:8c,2021-06-24 14:27:59,384.75,20
2021-06-24 14:27:58,2021-06-24 14:28:04,40:f5:20:5b:21:74,2021-06-24 14:27:59,402.150024,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:e0,2021-06-24 14:27:59,374.899994,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:d8,2021-06-24 14:28:00,354.399994,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:21:94,2021-06-24 14:28:00,430.100006,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:21:00,2021-06-24 14:27:59,469.450012,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:e8,2021-06-24 14:27:59,421.400024,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:bc,2021-06-24 14:27:59,413.5,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:ec,2021-06-24 14:27:59,377.549988,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:21:c8,2021-06-24 14:27:59,382.299988,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:c4,2021-06-24 14:27:59,381.350006,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:f4,2021-06-24 14:28:00,430.700012,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:e4,2021-06-24 14:28:00,429.149994,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:c0,2021-06-24 14:27:59,412.349976,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:21:9c,2021-06-24 14:28:00,407.950012,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:20:dc,2021-06-24 14:27:59,411.899994,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:21:d8,2021-06-24 14:27:59,364.25,20
2021-06-24 14:27:58,2021-06-24 14:28:05,40:f5:20:5b:21:cc,2036-02-06 06:28:16,417.5,20
2021-06-24 14:27:58,2021-06-24 14:28:06,40:f5:20:5b:21:d0,2021-06-24 14:28:00,349.349976,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:20:bc,2021-06-24 14:28:07,410.599976,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:20:ec,2021-06-24 14:28:08,374.349976,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:21:c8,2021-06-24 14:28:08,382.0,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:20:c4,2021-06-24 14:28:07,380.799988,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:20:c0,2021-06-24 14:28:08,409.849976,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:20:dc,2021-06-24 14:28:08,409.450012,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:20:f4,2021-06-24 14:28:08,426.299988,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:21:9c,2021-06-24 14:28:08,406.700012,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:20:e4,2021-06-24 14:28:08,426.149994,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:21:d8,2021-06-24 14:28:08,361.100006,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:21:cc,2036-02-06 06:28:16,415.600006,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:21:74,2021-06-24 14:28:08,401.200012,20
2021-06-24 14:28:07,2021-06-24 14:28:13,40:f5:20:5b:21:8c,2021-06-24 14:28:08,386.0,20
2021-06-24 14:28:07,2021-06-24 14:28:14,40:f5:20:5b:21:d0,2021-06-24 14:28:07,349.350006,20
2021-06-24 14:28:07,2021-06-24 14:28:14,40:f5:20:5b:20:e0,2021-06-24 14:28:07,375.650024,20
2021-06-24 14:28:07,2021-06-24 14:28:14,40:f5:20:5b:20:d8,2021-06-24 14:28:08,351.549988,20
2021-06-24 14:28:07,2021-06-24 14:28:14,40:f5:20:5b:21:94,2021-06-24 14:28:08,430.399994,20
2021-06-24 14:28:07,2021-06-24 14:28:14,40:f5:20:5b:21:00,2021-06-24 14:28:08,466.849976,20
2021-06-24 14:28:07,2021-06-24 14:28:14,40:f5:20:5b:20:e8,2021-06-24 14:28:08,418.450012,20
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:20:ec,2021-06-24 14:28:16,372.549988,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:20:c4,2021-06-24 14:28:16,378.75,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:21:a4,2021-06-24 14:28:17,358.5,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:20:f4,2021-06-24 14:28:16,425.799988,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:20:c0,2021-06-24 14:28:16,408.299988,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:21:9c,2021-06-24 14:28:16,403.600006,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:20:dc,2021-06-24 14:28:16,406.950012,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:20:e4,2021-06-24 14:28:16,421.849976,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:21:d8,2021-06-24 14:28:16,359.299988,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:21:cc,2036-02-06 06:28:16,410.700012,21
2021-06-24 14:28:15,2021-06-24 14:28:21,40:f5:20:5b:21:74,2021-06-24 14:28:16,399.75,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:21:d0,2021-06-24 14:28:15,346.899994,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:21:8c,2021-06-24 14:28:16,383.399994,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:20:e0,2021-06-24 14:28:15,375.5,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:21:94,2021-06-24 14:28:16,431.100006,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:20:d8,2021-06-24 14:28:16,351.0,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:21:00,2021-06-24 14:28:16,465.450012,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:20:e8,2021-06-24 14:28:16,416.450012,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:20:bc,2021-06-24 14:28:16,406.549988,21
2021-06-24 14:28:15,2021-06-24 14:28:22,40:f5:20:5b:21:c8,2021-06-24 14:28:16,380.299988,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:21:a4,2021-06-24 14:28:25,356.150024,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:20:c0,2021-06-24 14:28:24,404.75,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:21:9c,2021-06-24 14:28:25,400.75,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:20:f4,2021-06-24 14:28:24,425.450012,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:20:dc,2021-06-24 14:28:24,405.600006,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:21:d8,2021-06-24 14:28:24,358.5,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:20:e4,2021-06-24 14:28:24,420.149994,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:21:cc,2036-02-06 06:28:16,406.799988,21
2021-06-24 14:28:23,2021-06-24 14:28:29,40:f5:20:5b:21:74,2021-06-24 14:28:24,396.950012,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:21:d0,2021-06-24 14:28:24,346.600006,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:20:e0,2021-06-24 14:28:23,374.149994,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:21:8c,2021-06-24 14:28:24,382.299988,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:21:94,2021-06-24 14:28:24,430.849976,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:21:00,2021-06-24 14:28:24,465.049988,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:20:d8,2021-06-24 14:28:24,349.549988,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:20:e8,2021-06-24 14:28:24,411.950012,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:20:bc,2021-06-24 14:28:24,403.299988,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:20:ec,2021-06-24 14:28:24,370.549988,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:21:c8,2021-06-24 14:28:24,379.899994,21
2021-06-24 14:28:23,2021-06-24 14:28:30,40:f5:20:5b:20:c4,2021-06-24 14:28:24,375.049988,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:20:f4,2021-06-24 14:28:32,424.149994,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:20:c0,2021-06-24 14:28:32,403.400024,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:21:9c,2021-06-24 14:28:33,399.350006,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:21:d8,2021-06-24 14:28:32,357.75,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:20:dc,2021-06-24 14:28:32,404.450012,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:20:e4,2021-06-24 14:28:32,415.899994,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:21:cc,2036-02-06 06:28:16,404.049988,21
2021-06-24 14:28:31,2021-06-24 14:28:37,40:f5:20:5b:21:74,2021-06-24 14:28:32,395.100006,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:21:d0,2021-06-24 14:28:32,345.799988,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:20:e0,2021-06-24 14:28:32,373.5,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:21:8c,2021-06-24 14:28:32,380.100006,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:21:94,2021-06-24 14:28:33,425.25,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:21:00,2021-06-24 14:28:32,464.700012,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:20:d8,2021-06-24 14:28:32,348.299988,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:20:e8,2021-06-24 14:28:32,411.700012,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:20:bc,2021-06-24 14:28:32,401.25,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:20:ec,2021-06-24 14:28:32,369.599976,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:20:c4,2021-06-24 14:28:32,372.25,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:21:c8,2021-06-24 14:28:32,375.5,21
2021-06-24 14:28:31,2021-06-24 14:28:38,40:f5:20:5b:21:a4,2021-06-24 14:28:33,353.799988,21
2021-06-24 14:28:39,2021-06-24 14:28:45,40:f5:20:5b:20:e4,2021-06-24 14:28:40,411.600006,21
2021-06-24 14:28:39,2021-06-24 14:28:45,40:f5:20:5b:21:cc,2036-02-06 06:28:16,402.549988,21
2021-06-24 14:28:39,2021-06-24 14:28:45,40:f5:20:5b:21:74,2021-06-24 14:28:40,395.75,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:d0,2021-06-24 14:28:40,343.75,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:e0,2021-06-24 14:28:40,373.849976,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:94,2021-06-24 14:28:41,423.5,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:00,2021-06-24 14:28:40,466.100006,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:8c,2021-06-24 14:28:40,375.950012,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:d8,2021-06-24 14:28:41,345.75,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:e8,2021-06-24 14:28:40,409.049988,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:bc,2021-06-24 14:28:40,401.450012,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:c4,2021-06-24 14:28:40,370.25,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:ec,2021-06-24 14:28:40,368.700012,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:c8,2021-06-24 14:28:40,372.850006,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:c0,2021-06-24 14:28:40,401.200012,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:9c,2021-06-24 14:28:41,397.450012,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:a4,2021-06-24 14:28:41,351.0,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:f4,2021-06-24 14:28:40,421.849976,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:21:d8,2021-06-24 14:28:40,357.75,21
2021-06-24 14:28:39,2021-06-24 14:28:46,40:f5:20:5b:20:dc,2021-06-24 14:28:40,404.049988,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:d0,2021-06-24 14:28:48,344.950012,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:e0,2021-06-24 14:28:48,379.450012,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:94,2021-06-24 14:28:49,421.850006,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:00,2021-06-24 14:28:48,463.450012,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:8c,2021-06-24 14:28:48,375.75,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:d8,2021-06-24 14:28:49,346.049988,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:e8,2021-06-24 14:28:49,406.799988,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:bc,2021-06-24 14:28:48,398.450012,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:c4,2021-06-24 14:28:48,367.899994,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:ec,2021-06-24 14:28:48,367.849976,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:c8,2021-06-24 14:28:48,370.5,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:9c,2021-06-24 14:28:49,397.900024,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:c0,2021-06-24 14:28:48,401.649994,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:f4,2021-06-24 14:28:49,419.450012,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:d8,2021-06-24 14:28:49,356.700012,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:21:a4,2021-06-24 14:28:49,351.25,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:dc,2021-06-24 14:28:48,403.950012,21
2021-06-24 14:28:47,2021-06-24 14:28:54,40:f5:20:5b:20:e4,2021-06-24 14:28:49,411.149994,21
2021-06-24 14:28:47,2021-06-24 14:28:55,40:f5:20:5b:21:cc,2036-02-06 06:28:16,402.049988,21
2021-06-24 14:28:47,2021-06-24 14:28:55,40:f5:20:5b:21:74,2021-06-24 14:28:48,395.850006,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:d8,2021-06-24 14:28:57,344.299988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:e8,2021-06-24 14:28:57,408.049988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:bc,2021-06-24 14:28:57,395.849976,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:c4,2021-06-24 14:28:56,366.5,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:ec,2021-06-24 14:28:57,371.0,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:21:c8,2021-06-24 14:28:57,367.649994,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:21:9c,2021-06-24 14:28:57,396.299988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:c0,2021-06-24 14:28:57,401.549988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:f4,2021-06-24 14:28:57,419.600006,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:21:d8,2021-06-24 14:28:57,354.549988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:21:a4,2021-06-24 14:28:57,351.950012,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:dc,2021-06-24 14:28:57,405.549988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:20:e4,2021-06-24 14:28:57,409.049988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:21:cc,2036-02-06 06:28:16,402.299988,21
2021-06-24 14:28:56,2021-06-24 14:29:02,40:f5:20:5b:21:74,2021-06-24 14:28:57,394.299988,21
2021-06-24 14:28:56,2021-06-24 14:29:03,40:f5:20:5b:21:d0,2021-06-24 14:28:56,344.150024,21
2021-06-24 14:28:56,2021-06-24 14:29:03,40:f5:20:5b:20:e0,2021-06-24 14:28:56,379.899994,21
2021-06-24 14:28:56,2021-06-24 14:29:03,40:f5:20:5b:21:00,2021-06-24 14:28:57,460.5,21
2021-06-24 14:28:56,2021-06-24 14:29:03,40:f5:20:5b:21:94,2021-06-24 14:28:57,418.049988,21
2021-06-24 14:28:56,2021-06-24 14:29:03,40:f5:20:5b:21:8c,2021-06-24 14:28:57,373.950012,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:20:c4,2021-06-24 14:29:05,365.5,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:20:ec,2021-06-24 14:29:05,372.599976,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:21:c8,2021-06-24 14:29:05,368.149994,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:21:9c,2021-06-24 14:29:05,393.450012,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:20:c0,2021-06-24 14:29:05,401.350006,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:20:f4,2021-06-24 14:29:05,418.599976,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:21:d8,2021-06-24 14:29:05,353.799988,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:21:a4,2021-06-24 14:29:05,351.75,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:20:dc,2021-06-24 14:29:05,404.75,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:20:e4,2021-06-24 14:29:05,408.5,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:21:cc,2036-02-06 06:28:16,402.299988,21
2021-06-24 14:29:04,2021-06-24 14:29:10,40:f5:20:5b:21:74,2021-06-24 14:29:05,390.799988,21
2021-06-24 14:29:04,2021-06-24 14:29:11,40:f5:20:5b:21:d0,2021-06-24 14:29:04,339.5,21
2021-06-24 14:29:04,2021-06-24 14:29:11,40:f5:20:5b:21:00,2021-06-24 14:29:05,458.149994,21
2021-06-24 14:29:04,2021-06-24 14:29:11,40:f5:20:5b:20:e0,2021-06-24 14:29:04,378.75,21
2021-06-24 14:29:04,2021-06-24 14:29:11,40:f5:20:5b:21:94,2021-06-24 14:29:05,415.349976,21
2021-06-24 14:29:04,2021-06-24 14:29:11,40:f5:20:5b:21:8c,2021-06-24 14:29:05,372.950012,21
2021-06-24 14:29:04,2021-06-24 14:29:11,40:f5:20:5b:20:e8,2021-06-24 14:29:05,407.650024,21
