Command sent time(UTC),Measurement received time (UTC),Device,Device time (UTC),Particulate measurement,Connected OpenHAP units
2021-06-24 12:53:03,2021-06-24 12:53:09,40:f5:20:5b:21:74,2021-06-24 12:53:04,5.65,21
2021-06-24 12:53:03,2021-06-24 12:53:09,40:f5:20:5b:21:9c,2021-06-24 12:53:04,6.1,21
2021-06-24 12:53:03,2021-06-24 12:53:09,40:f5:20:5b:20:ec,2021-06-24 12:53:04,6.0,21
2021-06-24 12:53:03,2021-06-24 12:53:09,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.4,21
2021-06-24 12:53:03,2021-06-24 12:53:09,40:f5:20:5b:21:a4,2021-06-24 12:53:05,5.2,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:20:f4,2021-06-24 12:53:04,6.35,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:20:e4,2021-06-24 12:53:04,5.6,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:21:94,2021-06-24 12:53:04,6.1,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:21:c8,2021-06-24 12:53:04,5.25,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:20:dc,2021-06-24 12:53:04,5.4,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:20:d8,2021-06-24 12:53:04,5.3,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:20:bc,2021-06-24 12:53:04,5.7,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:21:00,2021-06-24 12:53:04,6.7,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:20:c4,2021-06-24 12:53:04,5.3,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:21:8c,2021-06-24 12:53:04,5.75,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:21:d8,2021-06-24 12:53:04,4.6,21
2021-06-24 12:53:03,2021-06-24 12:53:10,40:f5:20:5b:20:e8,2021-06-24 12:53:04,6.3,21
2021-06-24 12:53:11,2021-06-24 12:53:17,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.55,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:94,2021-06-24 12:53:13,6.1,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:a4,2021-06-24 12:53:13,5.15,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:f4,2021-06-24 12:53:12,6.4,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:e4,2021-06-24 12:53:12,5.5,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:c8,2021-06-24 12:53:12,5.05,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:dc,2021-06-24 12:53:12,5.5,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:bc,2021-06-24 12:53:12,5.7,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:d8,2021-06-24 12:53:13,5.2,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:00,2021-06-24 12:53:12,6.65,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:c4,2021-06-24 12:53:12,5.35,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:d8,2021-06-24 12:53:12,4.75,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:e8,2021-06-24 12:53:12,6.15,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:8c,2021-06-24 12:53:12,5.6,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:d0,2021-06-24 12:53:12,5.1,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:e0,2021-06-24 12:53:12,5.4,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:c0,2021-06-24 12:53:12,5.15,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:74,2021-06-24 12:53:12,5.7,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:21:9c,2021-06-24 12:53:13,5.95,21
2021-06-24 12:53:11,2021-06-24 12:53:18,40:f5:20:5b:20:ec,2021-06-24 12:53:12,6.05,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:21:c8,2021-06-24 12:53:21,5.15,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:dc,2021-06-24 12:53:21,5.5,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:d8,2021-06-24 12:53:21,5.2,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:21:00,2021-06-24 12:53:20,6.55,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:e8,2021-06-24 12:53:21,6.15,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:21:8c,2021-06-24 12:53:20,5.55,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:c4,2021-06-24 12:53:20,5.3,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:bc,2021-06-24 12:53:20,5.75,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:21:d8,2021-06-24 12:53:21,4.8,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:e0,2021-06-24 12:53:20,5.45,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:c0,2021-06-24 12:53:20,5.3,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:20:ec,2021-06-24 12:53:20,5.95,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:21:74,2021-06-24 12:53:21,5.65,21
2021-06-24 12:53:19,2021-06-24 12:53:26,40:f5:20:5b:21:9c,2021-06-24 12:53:21,5.8,21
2021-06-24 12:53:19,2021-06-24 12:53:27,40:f5:20:5b:21:94,2021-06-24 12:53:21,6.0,21
2021-06-24 12:53:19,2021-06-24 12:53:27,40:f5:20:5b:20:f4,2021-06-24 12:53:21,6.3,21
2021-06-24 12:53:19,2021-06-24 12:53:27,40:f5:20:5b:20:e4,2021-06-24 12:53:21,5.7,21
2021-06-24 12:53:19,2021-06-24 12:53:27,40:f5:20:5b:21:a4,2021-06-24 12:53:21,5.0,21
2021-06-24 12:53:19,2021-06-24 12:53:27,40:f5:20:5b:21:d0,2021-06-24 12:53:20,5.0,21
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:20:d8,2021-06-24 12:53:29,4.9,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:20:c4,2021-06-24 12:53:28,5.35,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:21:d8,2021-06-24 12:53:29,4.7,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:20:e8,2021-06-24 12:53:29,6.1,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:21:d0,2021-06-24 12:53:28,4.65,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:21:8c,2021-06-24 12:53:29,5.8,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:20:e0,2021-06-24 12:53:28,5.55,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:20:c0,2021-06-24 12:53:29,5.4,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:21:74,2021-06-24 12:53:29,5.5,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:21:9c,2021-06-24 12:53:29,5.6,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:20:ec,2021-06-24 12:53:29,5.8,20
2021-06-24 12:53:27,2021-06-24 12:53:34,40:f5:20:5b:21:94,2021-06-24 12:53:29,6.0,20
2021-06-24 12:53:27,2021-06-24 12:53:35,40:f5:20:5b:20:f4,2021-06-24 12:53:29,6.15,20
2021-06-24 12:53:27,2021-06-24 12:53:35,40:f5:20:5b:20:e4,2021-06-24 12:53:29,5.75,20
2021-06-24 12:53:27,2021-06-24 12:53:35,40:f5:20:5b:21:a4,2021-06-24 12:53:29,4.75,20
2021-06-24 12:53:27,2021-06-24 12:53:35,40:f5:20:5b:21:c8,2021-06-24 12:53:29,5.05,20
2021-06-24 12:53:27,2021-06-24 12:53:35,40:f5:20:5b:20:dc,2021-06-24 12:53:29,5.65,20
2021-06-24 12:53:27,2021-06-24 12:53:35,40:f5:20:5b:21:00,2021-06-24 12:53:29,6.35,20
2021-06-24 12:53:27,2021-06-24 12:53:35,40:f5:20:5b:20:bc,2021-06-24 12:53:29,6.0,20
2021-06-24 12:53:36,2021-06-24 12:53:42,40:f5:20:5b:20:e0,2021-06-24 12:53:36,5.35,20
2021-06-24 12:53:36,2021-06-24 12:53:42,40:f5:20:5b:20:c0,2021-06-24 12:53:37,5.45,20
2021-06-24 12:53:36,2021-06-24 12:53:42,40:f5:20:5b:21:74,2021-06-24 12:53:37,5.35,20
2021-06-24 12:53:36,2021-06-24 12:53:42,40:f5:20:5b:21:9c,2021-06-24 12:53:38,5.75,20
2021-06-24 12:53:36,2021-06-24 12:53:42,40:f5:20:5b:20:ec,2021-06-24 12:53:37,5.65,20
2021-06-24 12:53:36,2021-06-24 12:53:42,40:f5:20:5b:21:94,2021-06-24 12:53:37,5.95,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:20:f4,2021-06-24 12:53:37,6.1,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:20:e4,2021-06-24 12:53:37,5.75,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:21:a4,2021-06-24 12:53:38,4.7,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:21:c8,2021-06-24 12:53:37,5.1,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:21:00,2021-06-24 12:53:37,6.6,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:20:dc,2021-06-24 12:53:37,5.65,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:20:bc,2021-06-24 12:53:37,5.9,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:20:c4,2021-06-24 12:53:37,5.3,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:20:d8,2021-06-24 12:53:37,4.8,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:21:d8,2021-06-24 12:53:37,4.75,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:20:e8,2021-06-24 12:53:37,6.1,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:21:d0,2021-06-24 12:53:37,4.75,20
2021-06-24 12:53:36,2021-06-24 12:53:43,40:f5:20:5b:21:8c,2021-06-24 12:53:37,5.75,20
2021-06-24 12:53:19,2021-06-24 12:53:43,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.65,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:e4,2021-06-24 12:53:46,5.6,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:00,2021-06-24 12:53:45,6.45,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:c8,2021-06-24 12:53:46,5.2,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:a4,2021-06-24 12:53:46,4.65,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:dc,2021-06-24 12:53:46,5.8,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:bc,2021-06-24 12:53:45,5.9,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:c4,2021-06-24 12:53:45,5.1,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:d8,2021-06-24 12:53:46,5.0,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:d8,2021-06-24 12:53:46,4.65,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:e8,2021-06-24 12:53:46,6.25,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:d0,2021-06-24 12:53:45,4.8,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:e0,2021-06-24 12:53:45,5.35,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:8c,2021-06-24 12:53:45,5.7,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:c0,2021-06-24 12:53:45,5.35,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:9c,2021-06-24 12:53:46,5.85,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:74,2021-06-24 12:53:46,5.25,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:20:ec,2021-06-24 12:53:46,5.4,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:94,2021-06-24 12:53:46,5.9,20
2021-06-24 12:53:44,2021-06-24 12:53:51,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.45,20
2021-06-24 12:53:44,2021-06-24 12:53:52,40:f5:20:5b:20:f4,2021-06-24 12:53:46,6.35,20
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:21:d0,2021-06-24 12:53:53,4.9,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:20:e0,2021-06-24 12:53:53,5.4,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:21:8c,2021-06-24 12:53:54,5.4,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:20:c0,2021-06-24 12:53:54,5.25,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:21:74,2021-06-24 12:53:54,5.3,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:21:9c,2021-06-24 12:53:54,5.9,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:20:ec,2021-06-24 12:53:54,5.35,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:21:94,2021-06-24 12:53:54,6.0,21
2021-06-24 12:53:53,2021-06-24 12:53:59,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.45,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:20:f4,2021-06-24 12:53:54,6.4,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:21:00,2021-06-24 12:53:54,6.15,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:20:e4,2021-06-24 12:53:54,5.6,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:21:c8,2021-06-24 12:53:54,5.05,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:21:a4,2021-06-24 12:53:54,4.75,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:20:dc,2021-06-24 12:53:54,6.05,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:20:c4,2021-06-24 12:53:54,5.15,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:20:bc,2021-06-24 12:53:54,5.95,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:20:d8,2021-06-24 12:53:54,5.05,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:21:d8,2021-06-24 12:53:54,4.45,21
2021-06-24 12:53:53,2021-06-24 12:54:00,40:f5:20:5b:20:e8,2021-06-24 12:53:54,5.75,21
2021-06-24 12:54:01,2021-06-24 12:54:07,40:f5:20:5b:21:9c,2021-06-24 12:54:03,6.05,21
2021-06-24 12:54:01,2021-06-24 12:54:07,40:f5:20:5b:20:ec,2021-06-24 12:54:02,5.4,21
2021-06-24 12:54:01,2021-06-24 12:54:07,40:f5:20:5b:21:94,2021-06-24 12:54:03,5.9,21
2021-06-24 12:54:01,2021-06-24 12:54:07,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.5,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:21:00,2021-06-24 12:54:02,6.1,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:f4,2021-06-24 12:54:02,6.4,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:e4,2021-06-24 12:54:02,5.35,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:21:c8,2021-06-24 12:54:02,4.9,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:c4,2021-06-24 12:54:02,5.35,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:bc,2021-06-24 12:54:02,5.9,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:21:a4,2021-06-24 12:54:03,4.85,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:dc,2021-06-24 12:54:02,5.85,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:d8,2021-06-24 12:54:02,5.15,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:21:d8,2021-06-24 12:54:02,4.35,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:e8,2021-06-24 12:54:02,5.85,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:21:d0,2021-06-24 12:54:02,4.9,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:e0,2021-06-24 12:54:02,5.35,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:20:c0,2021-06-24 12:54:02,5.05,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:21:8c,2021-06-24 12:54:02,5.3,21
2021-06-24 12:54:01,2021-06-24 12:54:08,40:f5:20:5b:21:74,2021-06-24 12:54:02,5.4,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:e4,2021-06-24 12:54:11,5.8,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:c4,2021-06-24 12:54:10,5.75,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:bc,2021-06-24 12:54:10,6.05,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:dc,2021-06-24 12:54:11,5.65,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:a4,2021-06-24 12:54:11,4.9,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:d8,2021-06-24 12:54:11,4.35,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:d8,2021-06-24 12:54:11,5.25,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:e8,2021-06-24 12:54:11,5.85,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:d0,2021-06-24 12:54:10,5.1,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:e0,2021-06-24 12:54:10,5.55,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:c0,2021-06-24 12:54:11,5.0,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:74,2021-06-24 12:54:11,5.35,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:9c,2021-06-24 12:54:11,5.9,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:8c,2021-06-24 12:54:10,5.4,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:20:ec,2021-06-24 12:54:11,5.2,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:94,2021-06-24 12:54:11,6.25,21
2021-06-24 12:54:09,2021-06-24 12:54:16,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.75,21
2021-06-24 12:54:09,2021-06-24 12:54:17,40:f5:20:5b:21:00,2021-06-24 12:54:11,6.05,21
2021-06-24 12:54:09,2021-06-24 12:54:17,40:f5:20:5b:20:f4,2021-06-24 12:54:11,6.35,21
2021-06-24 12:54:09,2021-06-24 12:54:17,40:f5:20:5b:21:c8,2021-06-24 12:54:11,4.8,21
2021-06-24 12:54:18,2021-06-24 12:54:24,40:f5:20:5b:20:e0,2021-06-24 12:54:18,5.7,21
2021-06-24 12:54:18,2021-06-24 12:54:24,40:f5:20:5b:20:c0,2021-06-24 12:54:19,5.1,21
2021-06-24 12:54:18,2021-06-24 12:54:24,40:f5:20:5b:21:74,2021-06-24 12:54:19,5.4,21
2021-06-24 12:54:18,2021-06-24 12:54:24,40:f5:20:5b:21:9c,2021-06-24 12:54:20,5.7,21
2021-06-24 12:54:18,2021-06-24 12:54:24,40:f5:20:5b:20:ec,2021-06-24 12:54:19,5.65,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:94,2021-06-24 12:54:19,6.25,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:8c,2021-06-24 12:54:19,5.5,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:00,2021-06-24 12:54:19,6.0,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.9,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:20:c4,2021-06-24 12:54:19,5.45,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:20:e4,2021-06-24 12:54:19,5.65,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:c8,2021-06-24 12:54:19,4.8,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:20:bc,2021-06-24 12:54:19,6.0,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:20:f4,2021-06-24 12:54:19,6.25,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:d8,2021-06-24 12:54:19,4.6,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:20:dc,2021-06-24 12:54:19,5.5,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:a4,2021-06-24 12:54:20,5.0,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:21:d0,2021-06-24 12:54:19,5.05,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:20:d8,2021-06-24 12:54:19,5.15,21
2021-06-24 12:54:18,2021-06-24 12:54:25,40:f5:20:5b:20:e8,2021-06-24 12:54:19,6.0,21
2021-06-24 12:54:26,2021-06-24 12:54:32,40:f5:20:5b:20:c0,2021-06-24 12:54:27,5.3,21
2021-06-24 12:54:26,2021-06-24 12:54:32,40:f5:20:5b:20:ec,2021-06-24 12:54:27,5.8,21
2021-06-24 12:54:26,2021-06-24 12:54:32,40:f5:20:5b:21:9c,2021-06-24 12:54:28,5.6,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:94,2021-06-24 12:54:28,6.3,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:8c,2021-06-24 12:54:27,5.6,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:74,2021-06-24 12:54:27,5.35,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:00,2021-06-24 12:54:27,6.05,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:cc,2036-02-06 06:28:16,5.8,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:f4,2021-06-24 12:54:27,6.1,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:c4,2021-06-24 12:54:27,5.3,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:e4,2021-06-24 12:54:27,5.5,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:c8,2021-06-24 12:54:27,5.35,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:bc,2021-06-24 12:54:27,5.85,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:dc,2021-06-24 12:54:27,5.2,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:a4,2021-06-24 12:54:28,4.9,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:d8,2021-06-24 12:54:27,4.8,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:e8,2021-06-24 12:54:27,6.05,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:d8,2021-06-24 12:54:27,5.3,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:21:d0,2021-06-24 12:54:27,5.25,21
2021-06-24 12:54:26,2021-06-24 12:54:33,40:f5:20:5b:20:e0,2021-06-24 12:54:27,5.6,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:f4,2021-06-24 12:54:36,6.2,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:c4,2021-06-24 12:54:35,5.05,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:bc,2021-06-24 12:54:35,6.05,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:21:c8,2021-06-24 12:54:36,5.7,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:e4,2021-06-24 12:54:36,5.2,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:dc,2021-06-24 12:54:36,5.55,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:21:a4,2021-06-24 12:54:36,4.9,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:21:d8,2021-06-24 12:54:36,4.9,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:e8,2021-06-24 12:54:36,6.15,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:d8,2021-06-24 12:54:36,5.2,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:21:d0,2021-06-24 12:54:35,5.2,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:20:e0,2021-06-24 12:54:35,5.7,21
2021-06-24 12:54:34,2021-06-24 12:54:41,40:f5:20:5b:21:9c,2021-06-24 12:54:36,5.7,21
2021-06-24 12:54:34,2021-06-24 12:54:42,40:f5:20:5b:21:94,2021-06-24 12:54:36,6.15,21
2021-06-24 12:54:34,2021-06-24 12:54:42,40:f5:20:5b:20:ec,2021-06-24 12:54:36,6.0,21
2021-06-24 12:54:34,2021-06-24 12:54:42,40:f5:20:5b:21:74,2021-06-24 12:54:36,5.4,21
2021-06-24 12:54:34,2021-06-24 12:54:42,40:f5:20:5b:21:00,2021-06-24 12:54:36,6.05,21
2021-06-24 12:54:34,2021-06-24 12:54:42,40:f5:20:5b:20:c0,2021-06-24 12:54:36,5.4,21
