Command sent time(UTC),Measurement received time (UTC),Device,Device time (UTC),Particulate measurement,Connected OpenHAP units
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:21:a4,2021-06-24 15:23:18,702.049988,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:21:94,2021-06-24 15:23:18,776.5,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:c4,2021-06-24 15:23:17,706.349976,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:21:00,2021-06-24 15:23:17,803.950012,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:dc,2021-06-24 15:23:18,777.050049,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:e4,2021-06-24 15:23:18,766.400024,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:21:74,2021-06-24 15:23:18,751.299988,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:c0,2021-06-24 15:23:17,759.099976,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:21:d8,2021-06-24 15:23:18,702.400024,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:d8,2021-06-24 15:23:18,683.200012,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:e8,2021-06-24 15:23:18,753.650024,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:21:d0,2021-06-24 15:23:17,690.599976,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:ec,2021-06-24 15:23:17,717.400024,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:bc,2021-06-24 15:23:17,751.349976,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:21:9c,2021-06-24 15:23:18,741.599976,21
2021-06-24 15:23:16,2021-06-24 15:23:23,40:f5:20:5b:20:f4,2021-06-24 15:23:18,774.700012,21
2021-06-24 15:23:16,2021-06-24 15:23:24,40:f5:20:5b:21:cc,2036-02-06 06:28:16,718.599976,21
2021-06-24 15:23:16,2021-06-24 15:23:24,40:f5:20:5b:21:c8,2021-06-24 15:23:18,731.450012,21
2021-06-24 15:23:16,2021-06-24 15:23:24,40:f5:20:5b:20:e0,2021-06-24 15:23:17,720.949951,21
2021-06-24 15:23:16,2021-06-24 15:23:24,40:f5:20:5b:21:8c,2021-06-24 15:23:17,724.650024,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:21:a4,2021-06-24 15:23:26,696.800049,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:21:94,2021-06-24 15:23:26,773.25,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:21:00,2021-06-24 15:23:26,801.349976,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:c4,2021-06-24 15:23:25,701.25,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:dc,2021-06-24 15:23:26,773.0,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:e4,2021-06-24 15:23:26,761.300049,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:21:74,2021-06-24 15:23:26,745.849976,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:c0,2021-06-24 15:23:25,755.049988,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:21:d8,2021-06-24 15:23:26,697.099976,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:e8,2021-06-24 15:23:26,749.900024,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:21:d0,2021-06-24 15:23:25,684.550049,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:d8,2021-06-24 15:23:26,680.0,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:bc,2021-06-24 15:23:25,746.549988,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:ec,2021-06-24 15:23:26,710.950012,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:21:9c,2021-06-24 15:23:26,738.450012,21
2021-06-24 15:23:24,2021-06-24 15:23:31,40:f5:20:5b:20:f4,2021-06-24 15:23:26,770.349976,21
2021-06-24 15:23:24,2021-06-24 15:23:32,40:f5:20:5b:20:e0,2021-06-24 15:23:25,715.050049,21
2021-06-24 15:23:24,2021-06-24 15:23:32,40:f5:20:5b:21:cc,2036-02-06 06:28:16,716.5,21
2021-06-24 15:23:24,2021-06-24 15:23:32,40:f5:20:5b:21:c8,2021-06-24 15:23:26,725.900024,21
2021-06-24 15:23:24,2021-06-24 15:23:32,40:f5:20:5b:21:8c,2021-06-24 15:23:26,722.150024,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:dc,2021-06-24 15:23:34,765.699951,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:21:74,2021-06-24 15:23:34,742.699951,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:e4,2021-06-24 15:23:34,756.050049,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:c0,2021-06-24 15:23:34,750.849976,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:21:d8,2021-06-24 15:23:34,691.549988,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:e8,2021-06-24 15:23:34,748.650024,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:21:d0,2021-06-24 15:23:33,677.650024,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:bc,2021-06-24 15:23:34,741.349976,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:ec,2021-06-24 15:23:34,706.5,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:d8,2021-06-24 15:23:34,677.599976,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:21:9c,2021-06-24 15:23:34,733.849976,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:f4,2021-06-24 15:23:34,764.800049,21
2021-06-24 15:23:33,2021-06-24 15:23:39,40:f5:20:5b:20:e0,2021-06-24 15:23:33,710.349976,21
2021-06-24 15:23:33,2021-06-24 15:23:40,40:f5:20:5b:21:cc,2036-02-06 06:28:16,714.549988,21
2021-06-24 15:23:33,2021-06-24 15:23:40,40:f5:20:5b:21:c8,2021-06-24 15:23:34,723.349976,21
2021-06-24 15:23:33,2021-06-24 15:23:40,40:f5:20:5b:21:8c,2021-06-24 15:23:34,719.349976,21
2021-06-24 15:23:33,2021-06-24 15:23:40,40:f5:20:5b:21:94,2021-06-24 15:23:34,772.599976,21
2021-06-24 15:23:33,2021-06-24 15:23:40,40:f5:20:5b:21:00,2021-06-24 15:23:34,798.0,21
2021-06-24 15:23:33,2021-06-24 15:23:40,40:f5:20:5b:20:c4,2021-06-24 15:23:34,695.950012,21
2021-06-24 15:23:33,2021-06-24 15:23:40,40:f5:20:5b:21:a4,2021-06-24 15:23:34,690.650024,21
2021-06-24 15:23:41,2021-06-24 15:23:47,40:f5:20:5b:20:bc,2021-06-24 15:23:42,738.25,21
2021-06-24 15:23:41,2021-06-24 15:23:47,40:f5:20:5b:20:ec,2021-06-24 15:23:42,701.0,21
2021-06-24 15:23:41,2021-06-24 15:23:47,40:f5:20:5b:20:d8,2021-06-24 15:23:43,673.5,21
2021-06-24 15:23:41,2021-06-24 15:23:47,40:f5:20:5b:21:9c,2021-06-24 15:23:43,730.800049,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:20:f4,2021-06-24 15:23:42,762.5,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:20:e0,2021-06-24 15:23:42,708.049988,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:cc,2036-02-06 06:28:16,714.099976,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:c8,2021-06-24 15:23:42,717.699951,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:8c,2021-06-24 15:23:42,718.25,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:94,2021-06-24 15:23:43,769.099976,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:00,2021-06-24 15:23:42,797.150024,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:20:c4,2021-06-24 15:23:42,692.449951,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:a4,2021-06-24 15:23:43,687.0,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:20:dc,2021-06-24 15:23:42,762.599976,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:74,2021-06-24 15:23:42,737.200012,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:20:e4,2021-06-24 15:23:42,751.75,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:20:c0,2021-06-24 15:23:42,747.25,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:d8,2021-06-24 15:23:42,686.900024,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:20:e8,2021-06-24 15:23:42,746.049988,21
2021-06-24 15:23:41,2021-06-24 15:23:48,40:f5:20:5b:21:d0,2021-06-24 15:23:42,674.549988,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:8c,2021-06-24 15:23:50,716.400024,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:00,2021-06-24 15:23:50,793.799988,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:94,2021-06-24 15:23:51,765.0,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:c4,2021-06-24 15:23:50,688.700012,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:a4,2021-06-24 15:23:51,683.25,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:dc,2021-06-24 15:23:51,759.400024,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:74,2021-06-24 15:23:51,735.400024,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:c0,2021-06-24 15:23:50,743.549988,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:e4,2021-06-24 15:23:51,749.349976,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:d8,2021-06-24 15:23:51,683.050049,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:e8,2021-06-24 15:23:51,741.049988,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:d0,2021-06-24 15:23:50,672.349976,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:bc,2021-06-24 15:23:50,734.650024,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:ec,2021-06-24 15:23:51,699.400024,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:21:9c,2021-06-24 15:23:51,726.0,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:d8,2021-06-24 15:23:51,671.300049,21
2021-06-24 15:23:49,2021-06-24 15:23:56,40:f5:20:5b:20:f4,2021-06-24 15:23:51,760.150024,21
2021-06-24 15:23:49,2021-06-24 15:23:57,40:f5:20:5b:20:e0,2021-06-24 15:23:50,704.800049,21
2021-06-24 15:23:49,2021-06-24 15:23:57,40:f5:20:5b:21:cc,2036-02-06 06:28:16,710.700012,21
2021-06-24 15:23:49,2021-06-24 15:23:57,40:f5:20:5b:21:c8,2021-06-24 15:23:51,711.050049,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:c4,2021-06-24 15:23:58,686.349976,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:21:8c,2021-06-24 15:23:59,711.650024,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:21:a4,2021-06-24 15:23:59,679.5,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:dc,2021-06-24 15:23:59,757.849976,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:21:74,2021-06-24 15:23:59,730.099976,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:c0,2021-06-24 15:23:59,739.299988,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:e4,2021-06-24 15:23:59,748.0,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:21:d8,2021-06-24 15:23:59,679.299988,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:e8,2021-06-24 15:23:59,736.950012,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:21:d0,2021-06-24 15:23:58,669.349976,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:bc,2021-06-24 15:23:59,731.599976,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:ec,2021-06-24 15:23:59,694.599976,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:21:9c,2021-06-24 15:23:59,724.75,21
2021-06-24 15:23:58,2021-06-24 15:24:04,40:f5:20:5b:20:d8,2021-06-24 15:23:59,664.049988,21
2021-06-24 15:23:58,2021-06-24 15:24:05,40:f5:20:5b:20:f4,2021-06-24 15:23:59,756.400024,21
2021-06-24 15:23:58,2021-06-24 15:24:05,40:f5:20:5b:20:e0,2021-06-24 15:23:58,704.0,21
2021-06-24 15:23:58,2021-06-24 15:24:05,40:f5:20:5b:21:cc,2036-02-06 06:28:16,706.699951,21
2021-06-24 15:23:58,2021-06-24 15:24:05,40:f5:20:5b:21:c8,2021-06-24 15:23:59,711.0,21
2021-06-24 15:23:58,2021-06-24 15:24:05,40:f5:20:5b:21:00,2021-06-24 15:23:59,790.25,21
2021-06-24 15:23:58,2021-06-24 15:24:05,40:f5:20:5b:21:94,2021-06-24 15:23:59,759.049988,21
2021-06-24 15:24:06,2021-06-24 15:24:12,40:f5:20:5b:20:bc,2021-06-24 15:24:07,729.400024,21
2021-06-24 15:24:06,2021-06-24 15:24:12,40:f5:20:5b:20:ec,2021-06-24 15:24:07,691.449951,21
2021-06-24 15:24:06,2021-06-24 15:24:12,40:f5:20:5b:20:d8,2021-06-24 15:24:08,660.200012,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:20:f4,2021-06-24 15:24:07,754.299988,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:20:e0,2021-06-24 15:24:07,701.150024,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:cc,2036-02-06 06:28:16,704.400024,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:c8,2021-06-24 15:24:07,706.5,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:00,2021-06-24 15:24:07,790.300049,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:94,2021-06-24 15:24:08,754.049988,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:20:c4,2021-06-24 15:24:07,682.599976,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:8c,2021-06-24 15:24:07,708.549988,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:a4,2021-06-24 15:24:08,674.5,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:20:dc,2021-06-24 15:24:07,754.849976,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:74,2021-06-24 15:24:07,727.799988,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:20:c0,2021-06-24 15:24:07,736.650024,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:20:e4,2021-06-24 15:24:07,743.799988,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:d8,2021-06-24 15:24:07,676.799988,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:d0,2021-06-24 15:24:07,663.849976,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:20:e8,2021-06-24 15:24:07,733.049988,21
2021-06-24 15:24:06,2021-06-24 15:24:13,40:f5:20:5b:21:9c,2021-06-24 15:24:08,720.900024,21
2021-06-24 15:24:14,2021-06-24 15:24:20,40:f5:20:5b:20:e8,2021-06-24 15:24:15,730.699951,21
2021-06-24 15:24:14,2021-06-24 15:24:20,40:f5:20:5b:21:d0,2021-06-24 15:24:15,659.950012,21
2021-06-24 15:24:14,2021-06-24 15:24:20,40:f5:20:5b:20:bc,2021-06-24 15:24:15,727.349976,21
2021-06-24 15:24:14,2021-06-24 15:24:20,40:f5:20:5b:21:9c,2021-06-24 15:24:16,718.949951,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:ec,2021-06-24 15:24:15,688.099976,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:d8,2021-06-24 15:24:15,657.099976,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:e0,2021-06-24 15:24:15,701.200012,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:f4,2021-06-24 15:24:15,753.150024,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:cc,2036-02-06 06:28:16,701.400024,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:c8,2021-06-24 15:24:15,705.699951,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:00,2021-06-24 15:24:15,785.450012,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:94,2021-06-24 15:24:16,752.25,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:c4,2021-06-24 15:24:15,679.75,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:8c,2021-06-24 15:24:15,704.700012,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:a4,2021-06-24 15:24:16,669.849976,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:74,2021-06-24 15:24:15,723.849976,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:dc,2021-06-24 15:24:15,751.650024,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:c0,2021-06-24 15:24:15,735.0,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:21:d8,2021-06-24 15:24:15,673.700012,21
2021-06-24 15:24:14,2021-06-24 15:24:21,40:f5:20:5b:20:e4,2021-06-24 15:24:15,742.299988,21
2021-06-24 15:24:22,2021-06-24 15:24:28,40:f5:20:5b:20:bc,2021-06-24 15:24:23,725.650024,21
2021-06-24 15:24:22,2021-06-24 15:24:28,40:f5:20:5b:21:9c,2021-06-24 15:24:24,717.0,21
2021-06-24 15:24:22,2021-06-24 15:24:28,40:f5:20:5b:20:ec,2021-06-24 15:24:23,681.699951,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:e0,2021-06-24 15:24:23,701.25,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:f4,2021-06-24 15:24:23,749.849976,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:d8,2021-06-24 15:24:24,652.700012,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:cc,2036-02-06 06:28:16,700.5,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:c8,2021-06-24 15:24:23,701.549988,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:00,2021-06-24 15:24:23,782.25,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:94,2021-06-24 15:24:24,749.25,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:c4,2021-06-24 15:24:23,675.400024,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:8c,2021-06-24 15:24:23,700.800049,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:74,2021-06-24 15:24:23,721.949951,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:a4,2021-06-24 15:24:24,668.099976,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:dc,2021-06-24 15:24:23,746.699951,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:c0,2021-06-24 15:24:23,730.900024,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:d8,2021-06-24 15:24:23,671.700012,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:e4,2021-06-24 15:24:24,739.400024,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:21:d0,2021-06-24 15:24:23,655.5,21
2021-06-24 15:24:22,2021-06-24 15:24:29,40:f5:20:5b:20:e8,2021-06-24 15:24:23,727.599976,21
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:cc,2036-02-06 06:28:16,699.400024,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:c8,2021-06-24 15:24:32,696.049988,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:00,2021-06-24 15:24:31,778.700012,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:94,2021-06-24 15:24:32,745.550049,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:20:c4,2021-06-24 15:24:31,674.5,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:8c,2021-06-24 15:24:31,701.950012,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:a4,2021-06-24 15:24:32,667.099976,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:20:c0,2021-06-24 15:24:31,729.299988,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:20:dc,2021-06-24 15:24:32,743.200012,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:d8,2021-06-24 15:24:32,667.25,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:20:e4,2021-06-24 15:24:32,737.949951,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:d0,2021-06-24 15:24:31,653.799988,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:20:e8,2021-06-24 15:24:32,726.800049,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:20:bc,2021-06-24 15:24:31,721.349976,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:21:9c,2021-06-24 15:24:32,713.349976,20
2021-06-24 15:24:30,2021-06-24 15:24:37,40:f5:20:5b:20:ec,2021-06-24 15:24:31,678.150024,20
2021-06-24 15:24:30,2021-06-24 15:24:38,40:f5:20:5b:20:e0,2021-06-24 15:24:31,697.300049,20
2021-06-24 15:24:30,2021-06-24 15:24:38,40:f5:20:5b:20:f4,2021-06-24 15:24:32,748.099976,20
2021-06-24 15:24:30,2021-06-24 15:24:38,40:f5:20:5b:20:d8,2021-06-24 15:24:32,650.75,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:20:c4,2021-06-24 15:24:39,671.799988,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:21:8c,2021-06-24 15:24:40,700.900024,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:21:a4,2021-06-24 15:24:40,663.25,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:20:dc,2021-06-24 15:24:40,739.349976,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:20:c0,2021-06-24 15:24:39,725.75,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:21:d8,2021-06-24 15:24:40,664.299988,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:20:e4,2021-06-24 15:24:40,737.349976,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:20:e8,2021-06-24 15:24:40,724.950012,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:21:d0,2021-06-24 15:24:39,653.700012,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:20:bc,2021-06-24 15:24:39,717.5,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:21:9c,2021-06-24 15:24:41,708.599976,20
2021-06-24 15:24:39,2021-06-24 15:24:45,40:f5:20:5b:20:ec,2021-06-24 15:24:40,677.699951,20
2021-06-24 15:24:39,2021-06-24 15:24:46,40:f5:20:5b:20:e0,2021-06-24 15:24:39,695.900024,20
2021-06-24 15:24:39,2021-06-24 15:24:46,40:f5:20:5b:20:f4,2021-06-24 15:24:40,746.849976,20
2021-06-24 15:24:39,2021-06-24 15:24:46,40:f5:20:5b:20:d8,2021-06-24 15:24:40,649.0,20
2021-06-24 15:24:39,2021-06-24 15:24:46,40:f5:20:5b:21:cc,2036-02-06 06:28:16,698.549988,20
2021-06-24 15:24:39,2021-06-24 15:24:46,40:f5:20:5b:21:00,2021-06-24 15:24:40,774.900024,20
2021-06-24 15:24:39,2021-06-24 15:24:46,40:f5:20:5b:21:94,2021-06-24 15:24:40,744.450012,20
2021-06-24 15:24:39,2021-06-24 15:24:46,40:f5:20:5b:21:c8,2021-06-24 15:24:40,691.449951,20
2021-06-24 15:24:30,2021-06-24 15:24:49,40:f5:20:5b:21:74,2021-06-24 15:24:31,719.800049,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:21:74,2021-06-24 15:24:48,713.549988,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:21:8c,2021-06-24 15:24:48,700.650024,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:20:c0,2021-06-24 15:24:48,720.5,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:20:dc,2021-06-24 15:24:48,734.150024,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:21:d8,2021-06-24 15:24:48,660.650024,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:21:a4,2021-06-24 15:24:48,659.349976,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:20:e4,2021-06-24 15:24:48,730.0,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:21:d0,2021-06-24 15:24:47,650.5,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:20:e8,2021-06-24 15:24:48,722.5,20
2021-06-24 15:24:47,2021-06-24 15:24:53,40:f5:20:5b:20:bc,2021-06-24 15:24:48,714.099976,20
